id_maquina,data,estado,temperature,humidity,voltage,current,power
Machine_1,2025-04-10 16:00:00,Not OK,13.79,56.17,213.51,6.32,120.67
Machine_1,2025-04-10 16:04:00,OK,31.50,52.15,236.73,7.03,559.17
Machine_1,2025-04-10 16:08:00,OK,41.03,59.20,220.01,9.23,667.81
Machine_1,2025-04-10 16:12:00,OK,49.30,30.43,224.50,6.39,2222.55
Machine_1,2025-04-10 16:16:00,OK,43.15,52.15,227.34,5.17,2443.94
Machine_1,2025-04-10 16:20:00,OK,36.08,32.79,211.01,6.00,1773.13
Machine_1,2025-04-10 16:24:00,OK,20.17,47.45,234.71,8.69,953.75
Machine_1,2025-04-10 16:28:00,OK,47.56,57.50,230.22,8.65,1281.96
Machine_1,2025-04-10 16:32:00,OK,47.50,35.34,225.50,5.67,1082.94
Machine_1,2025-04-10 16:36:00,Not OK,56.60,12.86,220.02,5.23,209.12
Machine_1,2025-04-10 16:40:00,Not OK,22.16,15.49,231.00,6.42,1939.27
Machine_1,2025-04-10 16:44:00,OK,56.23,30.55,228.37,5.29,1541.12
Machine_1,2025-04-10 16:48:00,OK,52.56,30.94,224.58,9.44,1708.39
Machine_1,2025-04-10 16:52:00,OK,29.07,31.05,218.08,9.22,1452.29
Machine_1,2025-04-10 16:56:00,OK,53.32,44.82,227.90,8.67,1983.16
Machine_1,2025-04-10 17:00:00,Not OK,5.04,19.55,219.61,7.00,2180.21
Machine_1,2025-04-10 17:04:00,Not OK,82.50,49.03,234.94,2.34,396.07
Machine_1,2025-04-10 17:08:00,OK,49.67,39.39,215.69,6.61,1071.09
Machine_1,2025-04-10 17:12:00,Not OK,33.55,47.90,257.49,8.75,2378.58
Machine_1,2025-04-10 17:16:00,OK,32.30,56.76,236.08,7.63,883.40
Machine_1,2025-04-10 17:20:00,Not OK,44.93,52.89,234.91,1.05,1104.19
Machine_1,2025-04-10 17:24:00,Not OK,22.61,54.50,238.58,2.16,1470.27
Machine_1,2025-04-10 17:28:00,OK,31.25,35.63,224.95,8.85,1142.98
Machine_1,2025-04-10 17:32:00,Not OK,14.80,92.44,219.15,16.08,779.61
Machine_1,2025-04-10 17:36:00,Not OK,10.68,52.73,212.89,1.86,309.78
Machine_1,2025-04-10 17:40:00,Not OK,38.07,48.14,237.81,19.42,1136.76
Machine_1,2025-04-10 17:44:00,OK,38.49,53.94,239.28,7.57,1635.68
Machine_1,2025-04-10 17:48:00,Not OK,77.74,90.58,233.59,8.55,1666.05
Machine_1,2025-04-10 17:52:00,Not OK,67.12,80.21,211.30,15.68,2330.91
Machine_1,2025-04-10 17:56:00,OK,37.51,34.36,227.30,8.23,2089.41
Machine_1,2025-04-10 18:00:00,OK,30.49,31.27,211.72,8.33,1632.87
Machine_1,2025-04-10 18:04:00,OK,44.44,35.65,232.71,10.00,1935.89
Machine_1,2025-04-10 18:08:00,OK,53.87,59.90,231.37,5.05,1141.93
Machine_1,2025-04-10 18:12:00,OK,58.98,51.89,230.08,7.97,1704.68
Machine_1,2025-04-10 18:16:00,OK,32.06,46.71,234.60,6.75,2217.42
Machine_1,2025-04-10 18:20:00,Not OK,51.29,81.16,226.03,8.58,1501.59
Machine_1,2025-04-10 18:24:00,Not OK,32.60,41.84,229.87,9.26,3266.94
Machine_1,2025-04-10 18:28:00,Not OK,32.50,23.02,255.13,5.04,4432.20
Machine_1,2025-04-10 18:32:00,OK,59.49,59.90,237.33,6.18,838.43
Machine_1,2025-04-10 18:36:00,OK,32.69,37.35,216.49,9.46,1481.40
Machine_1,2025-04-10 18:40:00,Not OK,44.71,17.00,237.32,17.25,1330.35
Machine_1,2025-04-10 18:44:00,Not OK,58.26,30.26,257.26,17.24,818.47
Machine_1,2025-04-10 18:48:00,OK,35.07,57.60,217.73,5.06,581.56
Machine_1,2025-04-10 18:52:00,OK,44.40,52.93,236.56,5.55,2165.36
Machine_1,2025-04-10 18:56:00,Not OK,85.71,46.26,212.54,7.43,4720.66
Machine_1,2025-04-10 19:00:00,OK,32.54,30.18,230.03,9.70,2403.01
Machine_1,2025-04-10 19:04:00,OK,50.62,35.45,234.81,5.94,2330.91
Machine_1,2025-04-10 19:08:00,Not OK,61.64,52.25,230.35,6.62,597.20
Machine_1,2025-04-10 19:12:00,Not OK,9.89,7.82,181.17,5.47,1309.04
Machine_1,2025-04-10 19:16:00,OK,57.35,31.28,222.03,6.03,1359.53
Machine_1,2025-04-10 19:20:00,OK,40.44,49.86,212.48,9.32,1218.75
Machine_1,2025-04-10 19:24:00,OK,57.91,35.67,217.09,6.91,1316.36
Machine_1,2025-04-10 19:28:00,OK,26.27,33.36,224.69,7.04,2178.42
Machine_1,2025-04-10 19:32:00,OK,48.20,47.04,228.00,6.44,2287.91
Machine_1,2025-04-10 19:36:00,Not OK,56.64,96.58,219.30,11.45,2200.83
Machine_1,2025-04-10 19:40:00,OK,35.55,37.65,234.99,5.57,1852.26
Machine_1,2025-04-10 19:44:00,OK,57.65,52.04,233.84,6.30,1571.04
Machine_1,2025-04-10 19:48:00,OK,47.67,57.42,229.66,7.25,1119.82
Machine_1,2025-04-10 19:52:00,OK,32.69,49.93,218.84,6.50,1401.12
Machine_1,2025-04-10 19:56:00,Not OK,62.58,31.71,233.61,6.15,769.57
Machine_1,2025-04-10 20:00:00,OK,40.03,50.25,220.35,6.74,1811.02
Machine_1,2025-04-10 20:04:00,OK,34.00,47.44,219.39,6.38,1104.72
Machine_1,2025-04-10 20:08:00,Not OK,85.89,47.92,234.67,6.37,262.23
Machine_1,2025-04-10 20:12:00,OK,44.20,46.83,230.96,5.74,1780.39
Machine_1,2025-04-10 20:16:00,OK,33.76,40.15,222.03,9.86,619.83
Machine_1,2025-04-10 20:20:00,OK,23.30,57.20,236.87,8.36,1290.02
Machine_1,2025-04-10 20:24:00,OK,57.03,59.48,218.74,5.85,1735.09
Machine_1,2025-04-10 20:28:00,OK,26.85,42.69,238.21,7.59,2030.19
Machine_1,2025-04-10 20:32:00,Not OK,89.95,98.52,220.77,11.56,2371.23
Machine_1,2025-04-10 20:36:00,Not OK,79.01,41.57,197.92,9.70,4799.34
Machine_1,2025-04-10 20:40:00,Not OK,13.61,36.43,228.34,6.08,1280.72
Machine_1,2025-04-10 20:44:00,Not OK,50.26,57.02,203.97,2.91,2286.55
Machine_1,2025-04-10 20:48:00,Not OK,20.99,7.66,230.92,9.53,897.16
Machine_1,2025-04-10 20:52:00,OK,32.77,53.98,237.21,8.59,1756.31
Machine_1,2025-04-10 20:56:00,OK,42.64,48.89,228.88,7.82,2062.15
Machine_1,2025-04-10 21:00:00,OK,50.53,52.53,231.73,5.56,595.22
Machine_1,2025-04-10 21:04:00,Not OK,12.45,48.81,218.31,15.73,874.38
Machine_1,2025-04-10 21:08:00,OK,46.96,37.86,225.44,7.25,2281.06
Machine_1,2025-04-10 21:12:00,Not OK,89.34,99.12,217.44,8.43,1460.66
Machine_1,2025-04-10 21:16:00,OK,49.47,54.22,235.85,8.77,2058.40
Machine_1,2025-04-10 21:20:00,OK,44.31,53.74,226.81,8.66,1839.32
Machine_1,2025-04-10 21:24:00,Not OK,31.85,86.36,236.19,13.28,1755.95
Machine_1,2025-04-10 21:28:00,OK,40.71,40.83,231.78,8.45,653.15
Machine_1,2025-04-10 21:32:00,OK,32.04,52.09,226.64,6.52,545.18
Machine_1,2025-04-10 21:36:00,Not OK,26.32,85.60,211.94,8.52,1746.02
Machine_1,2025-04-10 21:40:00,Not OK,24.19,43.38,221.06,1.64,348.98
Machine_1,2025-04-10 21:44:00,Not OK,29.77,58.17,246.12,13.64,804.28
Machine_1,2025-04-10 21:48:00,OK,50.78,59.40,234.94,8.78,2248.36
Machine_1,2025-04-10 21:52:00,Not OK,62.37,16.60,236.30,7.35,2091.46
Machine_1,2025-04-10 21:56:00,OK,51.90,35.73,216.63,9.40,782.52
Machine_1,2025-04-10 22:00:00,OK,38.29,43.55,228.80,8.88,2415.03
Machine_1,2025-04-10 22:04:00,Not OK,47.99,34.31,211.33,18.28,544.81
Machine_1,2025-04-10 22:08:00,OK,41.82,32.15,235.38,6.36,1107.92
Machine_1,2025-04-10 22:12:00,Not OK,44.26,50.51,237.00,9.75,299.62
Machine_1,2025-04-10 22:16:00,OK,47.95,40.69,231.70,9.60,1301.63
Machine_1,2025-04-10 22:20:00,Not OK,12.77,50.56,229.80,2.21,222.96
Machine_1,2025-04-10 22:24:00,Not OK,12.31,39.06,231.03,6.52,2424.03
Machine_1,2025-04-10 22:28:00,OK,51.71,46.55,229.00,7.67,1796.83
Machine_1,2025-04-10 22:32:00,OK,38.02,37.85,221.96,7.75,1001.52
Machine_1,2025-04-10 22:36:00,Not OK,44.84,41.04,247.93,8.05,2133.93
Machine_1,2025-04-10 22:40:00,Not OK,77.81,45.39,211.58,7.60,1507.84
Machine_1,2025-04-10 22:44:00,OK,22.81,59.05,235.77,5.16,2352.69
Machine_1,2025-04-10 22:48:00,Not OK,12.70,55.31,250.60,5.48,3953.42
Machine_1,2025-04-10 22:52:00,OK,26.49,54.41,216.59,7.71,1809.61
Machine_1,2025-04-10 22:56:00,OK,47.59,56.01,212.16,8.28,967.05
Machine_1,2025-04-10 23:00:00,OK,33.36,47.59,220.48,7.13,1860.96
Machine_1,2025-04-10 23:04:00,OK,29.22,34.28,227.69,5.96,2351.20
Machine_1,2025-04-10 23:08:00,OK,26.05,50.49,215.90,8.27,1989.03
Machine_1,2025-04-10 23:12:00,OK,57.05,59.76,229.61,7.89,1724.69
Machine_1,2025-04-10 23:16:00,OK,53.59,59.15,220.38,5.03,2135.66
Machine_1,2025-04-10 23:20:00,Not OK,81.81,33.79,218.67,15.69,278.13
Machine_1,2025-04-10 23:24:00,OK,43.30,50.96,234.54,7.83,1786.34
Machine_1,2025-04-10 23:28:00,OK,43.67,34.61,231.69,5.49,2374.39
Machine_1,2025-04-10 23:32:00,Not OK,62.41,59.72,219.14,9.89,1328.89
Machine_1,2025-04-10 23:36:00,Not OK,8.88,58.06,232.52,9.97,919.33
Machine_1,2025-04-10 23:40:00,OK,44.41,44.95,230.01,8.14,818.90
Machine_1,2025-04-10 23:44:00,OK,42.92,52.72,231.52,8.28,1470.44
Machine_1,2025-04-10 23:48:00,OK,30.03,31.57,220.14,9.41,1737.74
Machine_1,2025-04-10 23:52:00,OK,56.99,42.36,232.07,9.13,604.22
Machine_1,2025-04-10 23:56:00,OK,26.20,37.94,230.01,8.13,1346.25
Machine_1,2025-04-11 00:00:00,OK,36.11,41.02,224.74,7.68,1259.78
Machine_1,2025-04-11 00:04:00,Not OK,56.42,24.49,251.73,14.96,1884.20
Machine_1,2025-04-11 00:08:00,OK,47.20,47.79,230.77,6.83,2446.95
Machine_1,2025-04-11 00:12:00,OK,32.82,33.53,228.63,9.11,983.91
Machine_1,2025-04-11 00:16:00,Not OK,45.37,9.19,254.58,8.86,2423.06
Machine_1,2025-04-11 00:20:00,OK,41.81,57.96,233.35,9.53,539.10
Machine_1,2025-04-11 00:24:00,Not OK,33.27,98.92,218.85,8.23,1860.19
Machine_1,2025-04-11 00:28:00,OK,24.86,49.13,215.64,6.05,2018.02
Machine_1,2025-04-11 00:32:00,Not OK,43.71,31.56,255.25,9.81,1996.12
Machine_1,2025-04-11 00:36:00,Not OK,55.15,21.56,217.82,19.81,3721.35
Machine_1,2025-04-11 00:40:00,OK,37.07,37.70,219.67,9.74,1927.81
Machine_1,2025-04-11 00:44:00,OK,26.53,53.40,229.60,5.18,2307.72
Machine_1,2025-04-11 00:48:00,Not OK,75.76,47.12,196.40,7.17,242.33
Machine_1,2025-04-11 00:52:00,Not OK,9.72,43.59,203.44,8.29,4551.01
Machine_1,2025-04-11 00:56:00,OK,27.82,52.03,216.14,9.58,2084.72
Machine_1,2025-04-11 01:00:00,OK,25.25,37.40,215.88,9.42,2439.83
Machine_1,2025-04-11 01:04:00,OK,57.39,45.84,230.83,8.78,2020.20
Machine_1,2025-04-11 01:08:00,Not OK,11.83,52.66,234.59,1.48,2464.41
Machine_1,2025-04-11 01:12:00,Not OK,42.76,49.65,230.64,7.12,139.68
Machine_1,2025-04-11 01:16:00,Not OK,75.67,30.23,230.84,11.79,536.70
Machine_1,2025-04-11 01:20:00,OK,22.80,55.70,225.22,6.64,1657.85
Machine_1,2025-04-11 01:24:00,Not OK,10.88,53.35,245.32,9.32,1456.04
Machine_1,2025-04-11 01:28:00,Not OK,21.22,56.17,185.14,18.92,1430.05
Machine_1,2025-04-11 01:32:00,OK,40.89,57.90,233.62,8.74,1251.83
Machine_1,2025-04-11 01:36:00,OK,28.77,43.20,225.09,8.07,1730.07
Machine_1,2025-04-11 01:40:00,OK,52.10,58.19,234.09,5.61,801.25
Machine_1,2025-04-11 01:44:00,OK,26.71,36.67,212.01,9.29,2359.37
Machine_1,2025-04-11 01:48:00,OK,55.17,49.73,228.48,7.26,855.54
Machine_1,2025-04-11 01:52:00,OK,53.80,32.12,235.46,8.73,1927.34
Machine_1,2025-04-11 01:56:00,Not OK,11.36,30.01,211.60,5.90,2317.36
Machine_1,2025-04-11 02:00:00,OK,59.44,40.24,224.64,5.01,1849.07
Machine_1,2025-04-11 02:04:00,Not OK,25.89,53.60,213.45,6.41,4390.01
Machine_1,2025-04-11 02:08:00,OK,43.44,35.01,238.79,9.79,1781.26
Machine_1,2025-04-11 02:12:00,OK,27.35,35.42,234.09,9.98,2416.59
Machine_1,2025-04-11 02:16:00,OK,55.81,44.41,216.25,7.60,2112.66
Machine_1,2025-04-11 02:20:00,OK,40.05,31.97,238.76,9.08,2156.17
Machine_1,2025-04-11 02:24:00,OK,48.38,53.35,235.09,8.10,854.42
Machine_1,2025-04-11 02:28:00,Not OK,41.46,99.62,210.70,7.18,2348.33
Machine_1,2025-04-11 02:32:00,OK,35.27,51.74,218.18,9.21,1334.09
Machine_1,2025-04-11 02:36:00,OK,30.19,44.51,228.42,9.18,1107.43
Machine_1,2025-04-11 02:40:00,Not OK,41.50,53.73,197.86,5.16,704.65
Machine_1,2025-04-11 02:44:00,OK,55.47,49.09,233.80,9.27,915.86
Machine_1,2025-04-11 02:48:00,OK,48.11,42.03,239.64,8.60,2048.71
Machine_1,2025-04-11 02:52:00,OK,40.40,36.54,222.57,8.98,1935.47
Machine_1,2025-04-11 02:56:00,OK,21.03,46.91,218.08,7.77,1597.17
Machine_1,2025-04-11 03:00:00,OK,56.77,53.83,212.82,7.52,2293.47
Machine_1,2025-04-11 03:04:00,Not OK,39.35,58.36,192.35,9.96,2486.55
Machine_1,2025-04-11 03:08:00,OK,56.20,47.59,228.58,8.34,1214.00
Machine_1,2025-04-11 03:12:00,OK,27.93,38.31,214.81,6.10,2257.77
Machine_1,2025-04-11 03:16:00,OK,42.92,54.55,227.02,6.77,1241.94
Machine_1,2025-04-11 03:20:00,OK,29.81,37.46,236.60,7.93,830.90
Machine_1,2025-04-11 03:24:00,OK,44.81,31.48,215.59,9.90,1240.93
Machine_1,2025-04-11 03:28:00,OK,44.34,31.52,232.49,8.80,1437.19
Machine_1,2025-04-11 03:32:00,Not OK,13.74,6.35,251.63,8.79,500.23
Machine_1,2025-04-11 03:36:00,OK,56.76,48.68,221.19,9.17,1616.81
Machine_1,2025-04-11 03:40:00,OK,54.66,44.34,223.22,5.65,776.06
Machine_1,2025-04-11 03:44:00,Not OK,25.55,58.63,224.77,19.08,2121.41
Machine_1,2025-04-11 03:48:00,Not OK,35.56,90.64,216.48,7.18,1832.24
Machine_1,2025-04-11 03:52:00,OK,54.21,44.85,210.88,9.03,657.75
Machine_1,2025-04-11 03:56:00,OK,24.26,47.12,213.27,5.82,984.19
Machine_1,2025-04-11 04:00:00,OK,59.96,48.62,215.01,7.28,1424.49
Machine_1,2025-04-11 04:04:00,OK,21.04,57.60,231.32,9.07,2207.33
Machine_1,2025-04-11 04:08:00,OK,40.74,45.07,218.03,5.12,2193.00
Machine_1,2025-04-11 04:12:00,OK,53.72,45.50,231.32,9.85,953.12
Machine_1,2025-04-11 04:16:00,Not OK,5.54,47.05,217.29,6.56,1471.10
Machine_1,2025-04-11 04:20:00,OK,49.05,30.30,235.91,8.48,553.20
Machine_1,2025-04-11 04:24:00,OK,24.76,47.49,232.05,6.61,1584.45
Machine_1,2025-04-11 04:28:00,OK,20.75,46.90,223.26,5.24,2319.50
Machine_1,2025-04-11 04:32:00,OK,34.81,39.05,230.62,6.22,1795.39
Machine_1,2025-04-11 04:36:00,OK,30.82,40.22,214.23,8.96,2354.49
Machine_1,2025-04-11 04:40:00,Not OK,49.93,51.49,246.49,5.60,888.43
Machine_1,2025-04-11 04:44:00,Not OK,23.01,52.91,194.11,8.01,2358.86
Machine_1,2025-04-11 04:48:00,OK,20.60,38.08,215.85,9.90,2361.50
Machine_1,2025-04-11 04:52:00,Not OK,32.63,34.80,238.85,17.62,2024.43
Machine_1,2025-04-11 04:56:00,Not OK,32.17,31.42,213.29,8.87,3740.52
Machine_1,2025-04-11 05:00:00,OK,37.56,58.31,219.72,8.04,590.26
Machine_1,2025-04-11 05:04:00,Not OK,8.94,39.09,252.97,6.22,2278.09
Machine_1,2025-04-11 05:08:00,OK,54.45,43.62,214.68,9.79,746.71
Machine_1,2025-04-11 05:12:00,OK,25.26,34.13,221.32,8.50,1685.46
Machine_1,2025-04-11 05:16:00,OK,34.61,51.54,214.87,5.43,1487.40
Machine_1,2025-04-11 05:20:00,OK,51.84,31.29,212.37,9.53,1113.28
Machine_1,2025-04-11 05:24:00,OK,21.41,30.41,225.92,7.36,777.79
Machine_1,2025-04-11 05:28:00,OK,39.52,43.63,221.57,8.78,1375.25
Machine_1,2025-04-11 05:32:00,OK,59.87,56.96,218.47,6.40,729.35
Machine_1,2025-04-11 05:36:00,OK,40.81,58.62,229.89,5.43,1294.51
Machine_1,2025-04-11 05:40:00,OK,29.84,59.88,236.52,6.38,2092.92
Machine_1,2025-04-11 05:44:00,OK,24.72,47.32,215.69,8.61,1130.26
Machine_1,2025-04-11 05:48:00,OK,20.45,49.15,216.08,8.51,2469.16
Machine_1,2025-04-11 05:52:00,Not OK,22.55,52.15,190.61,8.46,3655.27
Machine_1,2025-04-11 05:56:00,OK,23.29,48.38,227.76,9.52,884.38
Machine_1,2025-04-11 06:00:00,Not OK,50.79,16.49,224.22,7.86,1571.72
Machine_1,2025-04-11 06:04:00,OK,22.15,42.47,216.75,6.64,808.19
Machine_1,2025-04-11 06:08:00,Not OK,49.48,55.11,229.69,5.78,3640.16
Machine_1,2025-04-11 06:12:00,Not OK,40.71,18.39,239.66,7.42,674.87
Machine_1,2025-04-11 06:16:00,Not OK,28.49,32.53,251.62,7.78,618.02
Machine_1,2025-04-11 06:20:00,Not OK,20.74,94.40,228.45,8.22,808.67
Machine_1,2025-04-11 06:24:00,OK,48.06,46.98,238.44,5.07,1653.31
Machine_1,2025-04-11 06:28:00,OK,36.04,54.75,237.13,9.78,2112.48
Machine_1,2025-04-11 06:32:00,Not OK,46.57,58.40,233.83,1.28,2368.28
Machine_1,2025-04-11 06:36:00,Not OK,39.09,38.96,231.25,14.78,141.65
Machine_1,2025-04-11 06:40:00,OK,59.35,58.83,220.24,9.95,1111.12
Machine_1,2025-04-11 06:44:00,OK,22.82,49.06,233.81,5.33,864.35
Machine_1,2025-04-11 06:48:00,OK,25.73,45.37,231.20,6.65,2234.63
Machine_1,2025-04-11 06:52:00,Not OK,38.36,12.51,214.16,8.06,345.04
Machine_1,2025-04-11 06:56:00,Not OK,48.57,42.33,245.33,7.55,4883.84
Machine_1,2025-04-11 07:00:00,Not OK,52.36,57.84,254.76,16.60,1242.78
Machine_1,2025-04-11 07:04:00,Not OK,54.90,43.32,239.47,3.10,4015.90
Machine_1,2025-04-11 07:08:00,OK,24.38,41.55,235.80,5.34,2309.39
Machine_1,2025-04-11 07:12:00,Not OK,23.43,35.17,227.11,5.35,333.16
Machine_1,2025-04-11 07:16:00,OK,33.89,30.06,219.76,7.69,1505.80
Machine_1,2025-04-11 07:20:00,Not OK,39.29,48.85,188.72,9.14,1857.67
Machine_1,2025-04-11 07:24:00,OK,53.66,56.87,238.74,8.85,2060.23
Machine_1,2025-04-11 07:28:00,OK,59.43,38.66,235.67,9.86,504.39
Machine_1,2025-04-11 07:32:00,Not OK,9.63,44.77,181.17,5.53,2129.07
Machine_1,2025-04-11 07:36:00,OK,37.31,33.76,221.11,9.67,1552.42
Machine_1,2025-04-11 07:40:00,OK,36.46,34.14,214.89,9.98,1935.76
Machine_1,2025-04-11 07:44:00,OK,31.11,53.68,236.09,6.98,857.97
Machine_1,2025-04-11 07:48:00,Not OK,81.73,16.34,230.01,6.80,2354.73
Machine_1,2025-04-11 07:52:00,Not OK,30.53,48.73,194.00,9.05,1781.66
Machine_1,2025-04-11 07:56:00,OK,36.37,58.72,216.56,9.62,1420.23
Machine_1,2025-04-11 08:00:00,OK,46.37,51.42,232.59,9.49,1985.72
Machine_1,2025-04-11 08:04:00,OK,48.05,54.29,228.19,8.13,1204.83
Machine_1,2025-04-11 08:08:00,Not OK,21.23,46.98,211.74,2.33,1090.23
Machine_1,2025-04-11 08:12:00,Not OK,24.73,54.68,204.76,2.56,1096.30
Machine_1,2025-04-11 08:16:00,OK,53.37,37.57,227.93,8.90,1615.85
Machine_1,2025-04-11 08:20:00,OK,56.63,51.31,237.62,7.28,1690.52
Machine_1,2025-04-11 08:24:00,OK,52.74,46.63,236.97,7.33,2498.69
Machine_1,2025-04-11 08:28:00,Not OK,10.60,51.14,210.47,5.86,2242.01
Machine_1,2025-04-11 08:32:00,OK,54.18,40.04,210.45,9.80,1292.12
Machine_1,2025-04-11 08:36:00,Not OK,36.02,40.84,215.94,14.46,1158.86
Machine_1,2025-04-11 08:40:00,Not OK,43.86,41.50,188.93,8.46,683.25
Machine_1,2025-04-11 08:44:00,OK,31.86,41.67,211.49,6.38,714.70
Machine_1,2025-04-11 08:48:00,Not OK,10.20,37.97,211.76,2.86,4856.76
Machine_1,2025-04-11 08:52:00,OK,41.77,42.46,235.86,7.22,526.05
Machine_1,2025-04-11 08:56:00,OK,57.56,47.86,218.83,9.43,740.41
Machine_1,2025-04-11 09:00:00,OK,44.78,48.69,237.14,8.21,1048.72
Machine_1,2025-04-11 09:04:00,OK,51.41,52.21,224.21,8.39,2260.04
Machine_1,2025-04-11 09:08:00,OK,34.15,35.47,235.23,8.56,2196.98
Machine_1,2025-04-11 09:12:00,Not OK,47.58,82.84,210.80,5.76,1871.27
Machine_1,2025-04-11 09:16:00,OK,30.43,52.34,214.12,7.68,2476.53
Machine_1,2025-04-11 09:20:00,OK,37.24,38.78,229.69,6.67,1549.68
Machine_1,2025-04-11 09:24:00,Not OK,21.30,86.69,254.66,8.82,765.48
Machine_1,2025-04-11 09:28:00,Not OK,60.31,36.40,214.85,6.13,1850.04
Machine_1,2025-04-11 09:32:00,OK,20.51,43.81,212.89,5.90,1492.83
Machine_1,2025-04-11 09:36:00,OK,35.02,36.94,235.10,5.73,2036.05
Machine_1,2025-04-11 09:40:00,OK,47.55,33.67,230.47,9.46,2111.56
Machine_1,2025-04-11 09:44:00,Not OK,34.89,30.63,180.17,5.78,4121.27
Machine_1,2025-04-11 09:48:00,Not OK,26.08,46.59,221.48,6.45,4752.68
Machine_1,2025-04-11 09:52:00,OK,42.92,45.05,232.01,9.50,1549.11
Machine_1,2025-04-11 09:56:00,OK,34.86,55.52,239.73,6.98,2416.40
Machine_1,2025-04-11 10:00:00,Not OK,11.49,50.27,201.89,7.87,500.27
Machine_1,2025-04-11 10:04:00,Not OK,45.80,38.12,202.65,5.14,1154.85
Machine_1,2025-04-11 10:08:00,Not OK,63.70,38.63,210.94,18.94,1419.67
Machine_1,2025-04-11 10:12:00,OK,28.21,31.51,234.06,5.57,1965.25
Machine_1,2025-04-11 10:16:00,OK,48.68,59.57,235.50,6.88,1624.54
Machine_1,2025-04-11 10:20:00,OK,49.06,36.71,222.26,6.46,2283.21
Machine_1,2025-04-11 10:24:00,Not OK,59.24,16.28,196.82,8.76,964.04
Machine_1,2025-04-11 10:28:00,OK,40.58,59.36,228.76,9.84,1848.49
Machine_1,2025-04-11 10:32:00,OK,36.48,31.41,230.11,7.21,2110.94
Machine_1,2025-04-11 10:36:00,OK,47.25,36.36,236.20,6.17,1389.12
Machine_1,2025-04-11 10:40:00,OK,31.42,38.24,222.25,8.77,1028.27
Machine_1,2025-04-11 10:44:00,Not OK,5.80,56.58,252.76,7.49,1028.50
Machine_1,2025-04-11 10:48:00,Not OK,48.84,48.76,237.32,6.76,4320.46
Machine_1,2025-04-11 10:52:00,OK,58.65,41.32,217.23,6.37,1162.26
Machine_1,2025-04-11 10:56:00,OK,45.82,48.65,218.01,7.44,2188.10
Machine_1,2025-04-11 11:00:00,Not OK,33.64,37.69,192.29,3.57,354.95
Machine_1,2025-04-11 11:04:00,OK,45.79,54.96,223.21,8.40,514.76
Machine_1,2025-04-11 11:08:00,OK,46.97,31.65,215.33,6.64,2168.70
Machine_1,2025-04-11 11:12:00,Not OK,55.87,56.46,225.28,1.66,952.02
Machine_1,2025-04-11 11:16:00,OK,23.35,38.41,222.42,5.28,2145.65
Machine_1,2025-04-11 11:20:00,Not OK,57.84,42.44,219.99,9.27,4400.89
Machine_1,2025-04-11 11:24:00,Not OK,58.16,13.38,238.69,9.90,1023.18
Machine_1,2025-04-11 11:28:00,OK,21.39,40.46,234.38,9.82,946.33
Machine_1,2025-04-11 11:32:00,Not OK,83.03,36.74,236.56,3.00,1431.22
Machine_1,2025-04-11 11:36:00,OK,46.71,45.55,228.68,8.57,1902.58
Machine_1,2025-04-11 11:40:00,Not OK,79.12,42.69,229.72,6.83,3259.05
Machine_1,2025-04-11 11:44:00,OK,56.92,51.61,212.77,5.53,1739.63
Machine_1,2025-04-11 11:48:00,OK,54.57,59.82,227.51,8.41,1075.13
Machine_1,2025-04-11 11:52:00,OK,42.53,59.81,214.07,9.09,1895.83
Machine_1,2025-04-11 11:56:00,OK,53.78,42.99,213.00,7.19,2269.86
Machine_1,2025-04-11 12:00:00,Not OK,32.28,19.43,216.00,6.06,1765.41
Machine_1,2025-04-11 12:04:00,OK,49.20,38.66,218.53,7.55,562.13
Machine_1,2025-04-11 12:08:00,OK,26.60,59.14,229.66,8.61,1613.79
Machine_1,2025-04-11 12:12:00,OK,58.18,36.09,214.60,7.01,1849.24
Machine_1,2025-04-11 12:16:00,Not OK,34.93,39.88,182.47,9.40,864.90
Machine_1,2025-04-11 12:20:00,OK,45.05,33.10,213.71,6.70,2216.20
Machine_1,2025-04-11 12:24:00,OK,55.02,58.73,237.55,8.19,841.45
Machine_1,2025-04-11 12:28:00,OK,40.25,49.14,210.99,6.51,768.34
Machine_1,2025-04-11 12:32:00,Not OK,21.00,34.68,189.37,6.58,1150.09
Machine_1,2025-04-11 12:36:00,OK,53.48,30.63,219.17,8.09,1383.11
Machine_1,2025-04-11 12:40:00,OK,40.64,56.64,239.96,5.95,1062.65
Machine_1,2025-04-11 12:44:00,OK,37.06,33.17,230.30,5.81,2174.44
Machine_1,2025-04-11 12:48:00,OK,39.40,31.56,223.07,6.13,1441.58
Machine_1,2025-04-11 12:52:00,OK,29.09,52.07,224.94,6.00,1676.08
Machine_1,2025-04-11 12:56:00,OK,34.97,32.07,211.80,5.58,2328.05
Machine_1,2025-04-11 13:00:00,OK,27.70,50.59,219.27,8.75,1556.98
Machine_1,2025-04-11 13:04:00,Not OK,20.94,32.04,233.05,1.23,827.23
Machine_1,2025-04-11 13:08:00,Not OK,59.79,40.36,197.48,6.12,3466.89
Machine_1,2025-04-11 13:12:00,OK,35.37,53.76,227.22,9.93,2274.36
Machine_1,2025-04-11 13:16:00,OK,21.48,48.64,226.63,9.04,1332.22
Machine_1,2025-04-11 13:20:00,OK,57.32,48.02,231.92,6.20,1944.66
